file_name,x,y,height,width
./raw_data/defects3/train/class_2/2289.jpg,315.0,61.5,119.0,98.0
./raw_data/defects3/train/class_2/2290.jpg,481.0,593.0,50.0,92.0
./raw_data/defects3/train/class_1/2291.jpg,465.0,505.5,131.0,60.0
./raw_data/defects3/train/class_2/2292.jpg,188.0,67.0,96.0,64.0
./raw_data/defects3/train/class_1/2293.jpg,247.0,469.0,202.0,96.0
./raw_data/defects3/train/class_1/2294.jpg,229.0,335.0,144.0,70.0
./raw_data/defects3/train/class_2/2295.jpg,375.0,507.5,51.0,42.0
./raw_data/defects3/train/class_0/2296.jpg,290.0,623.0,34.0,132.0
./raw_data/defects3/train/class_2/2297.jpg,30.5,245.5,45.0,53.0
./raw_data/defects3/train/class_1/2298.jpg,336.5,303.0,86.0,227.0
./raw_data/defects3/train/class_2/2299.jpg,62.5,558.5,43.0,85.0
./raw_data/defects3/train/class_2/2300.jpg,493.5,510.5,49.0,77.0
./raw_data/defects3/train/class_0/2301.jpg,289.0,245.5,375.0,114.0
./raw_data/defects3/train/class_2/2302.jpg,293.0,539.5,59.0,92.0
./raw_data/defects3/train/class_2/2303.jpg,464.0,373.0,84.0,78.0
./raw_data/defects3/train/class_1/2304.jpg,258.0,125.5,47.0,124.0
./raw_data/defects3/train/class_2/2305.jpg,20.0,133.0,52.0,40.0
./raw_data/defects3/train/class_2/2306.jpg,602.0,68.5,41.0,52.0
./raw_data/defects3/train/class_0/2307.jpg,110.0,406.0,32.0,136.0
./raw_data/defects3/train/class_2/2308.jpg,416.5,383.0,60.0,43.0
./raw_data/defects3/train/class_2/2309.jpg,127.5,551.0,50.0,61.0
./raw_data/defects3/train/class_1/2310.jpg,623.5,394.5,75.0,33.0
./raw_data/defects3/train/class_2/2311.jpg,59.0,495.5,105.0,74.0
./raw_data/defects3/train/class_1/2312.jpg,469.5,100.5,193.0,79.0
./raw_data/defects3/train/class_0/2313.jpg,463.0,394.0,466.0,78.0
./raw_data/defects3/train/class_2/2314.jpg,189.0,581.5,75.0,42.0
./raw_data/defects3/train/class_2/2315.jpg,345.5,141.0,88.0,147.0
./raw_data/defects3/train/class_2/2316.jpg,317.0,232.0,42.0,54.0
./raw_data/defects3/train/class_1/2317.jpg,321.0,26.5,53.0,116.0
./raw_data/defects3/train/class_1/2318.jpg,162.5,479.5,49.0,99.0
./raw_data/defects3/train/class_2/2319.jpg,203.0,136.5,69.0,48.0
./raw_data/defects3/train/class_2/2320.jpg,612.0,122.0,40.0,46.0
./raw_data/defects3/train/class_1/2321.jpg,39.0,149.0,128.0,54.0
./raw_data/defects3/train/class_1/2322.jpg,340.0,174.0,26.0,56.0
./raw_data/defects3/train/class_2/2323.jpg,553.0,574.5,29.0,56.0
./raw_data/defects3/train/class_2/2324.jpg,558.0,476.5,33.0,52.0
./raw_data/defects3/train/class_2/2325.jpg,174.5,158.5,31.0,47.0
./raw_data/defects3/train/class_1/2326.jpg,102.5,528.5,45.0,123.0
./raw_data/defects3/train/class_0/2327.jpg,503.5,530.0,34.0,273.0
./raw_data/defects3/train/class_0/2328.jpg,353.5,300.5,423.0,35.0
./raw_data/defects3/train/class_0/2329.jpg,233.5,251.5,161.0,39.0
./raw_data/defects3/train/class_0/2330.jpg,123.0,275.5,125.0,30.0
./raw_data/defects3/train/class_0/2331.jpg,232.0,436.5,191.0,34.0
./raw_data/defects3/train/class_1/2332.jpg,413.5,193.0,140.0,55.0
./raw_data/defects3/train/class_0/2333.jpg,172.5,440.5,205.0,65.0
./raw_data/defects3/train/class_1/2334.jpg,599.5,489.5,81.0,39.0
./raw_data/defects3/train/class_0/2335.jpg,199.0,166.0,330.0,68.0
./raw_data/defects3/train/class_2/2336.jpg,493.5,104.5,35.0,65.0
./raw_data/defects3/train/class_0/2337.jpg,174.0,459.0,362.0,96.0
./raw_data/defects3/train/class_0/2338.jpg,36.5,482.0,310.0,73.0
./raw_data/defects3/train/class_2/2339.jpg,355.0,483.5,69.0,100.0
./raw_data/defects3/train/class_2/2340.jpg,560.5,143.5,109.0,79.0
./raw_data/defects3/train/class_2/2341.jpg,303.5,420.5,137.0,69.0
./raw_data/defects3/train/class_2/2342.jpg,264.0,171.5,63.0,48.0
./raw_data/defects3/train/class_2/2343.jpg,368.5,156.0,132.0,99.0
./raw_data/defects3/train/class_2/2344.jpg,200.5,410.0,214.0,187.0
./raw_data/defects3/train/class_0/2345.jpg,463.0,131.5,43.0,162.0
./raw_data/defects3/train/class_2/2346.jpg,396.5,194.0,34.0,45.0
./raw_data/defects3/train/class_2/2347.jpg,480.5,372.0,28.0,49.0
./raw_data/defects3/train/class_1/2348.jpg,430.0,195.0,198.0,70.0
./raw_data/defects3/train/class_1/2349.jpg,236.0,91.0,130.0,46.0
./raw_data/defects3/train/class_1/2350.jpg,407.5,323.0,138.0,59.0
./raw_data/defects3/train/class_2/2351.jpg,368.5,585.0,110.0,55.0
./raw_data/defects3/train/class_2/2352.jpg,60.5,418.5,49.0,77.0
./raw_data/defects3/train/class_2/2353.jpg,519.5,451.0,44.0,85.0
./raw_data/defects3/train/class_0/2354.jpg,383.0,361.0,378.0,118.0
./raw_data/defects3/train/class_2/2355.jpg,370.5,466.0,76.0,87.0
./raw_data/defects3/train/class_2/2356.jpg,528.5,487.5,111.0,109.0
./raw_data/defects3/train/class_2/2357.jpg,598.0,94.5,129.0,84.0
./raw_data/defects3/train/class_2/2358.jpg,98.0,32.0,64.0,124.0
./raw_data/defects3/train/class_0/2359.jpg,570.0,74.0,36.0,124.0
./raw_data/defects3/train/class_2/2360.jpg,605.0,436.5,35.0,70.0
./raw_data/defects3/train/class_1/2361.jpg,112.5,564.0,68.0,171.0
./raw_data/defects3/train/class_2/2362.jpg,416.5,263.0,68.0,57.0
./raw_data/defects3/train/class_1/2363.jpg,29.5,242.0,144.0,57.0
./raw_data/defects3/train/class_2/2364.jpg,528.0,252.0,76.0,148.0
./raw_data/defects3/train/class_2/2365.jpg,253.0,343.0,40.0,68.0
./raw_data/defects3/train/class_2/2366.jpg,407.5,121.5,43.0,83.0
./raw_data/defects3/train/class_2/2367.jpg,495.0,109.0,46.0,86.0
./raw_data/defects3/train/class_2/2368.jpg,21.0,281.5,27.0,38.0
./raw_data/defects3/train/class_2/2369.jpg,266.5,612.5,55.0,71.0
./raw_data/defects3/train/class_2/2370.jpg,338.0,462.5,69.0,74.0
./raw_data/defects3/train/class_2/2371.jpg,118.5,489.0,40.0,61.0
./raw_data/defects3/train/class_2/2372.jpg,568.0,240.5,39.0,50.0
./raw_data/defects3/train/class_1/2373.jpg,336.0,214.0,36.0,76.0
./raw_data/defects3/train/class_0/2374.jpg,226.0,224.5,23.0,76.0
./raw_data/defects3/train/class_0/2375.jpg,298.0,30.0,56.0,476.0
./raw_data/defects3/train/class_1/2376.jpg,246.5,317.5,65.0,155.0
./raw_data/defects3/train/class_2/2377.jpg,330.5,82.5,55.0,33.0
./raw_data/defects3/train/class_1/2378.jpg,441.5,72.5,61.0,141.0
./raw_data/defects3/train/class_1/2379.jpg,465.5,364.5,129.0,61.0
./raw_data/defects3/train/class_2/2380.jpg,432.5,375.5,145.0,87.0
./raw_data/defects3/train/class_2/2381.jpg,444.5,527.5,113.0,93.0
./raw_data/defects3/train/class_2/2382.jpg,521.5,74.0,106.0,87.0
./raw_data/defects3/train/class_2/2383.jpg,565.5,424.0,124.0,67.0
./raw_data/defects3/train/class_0/2384.jpg,236.0,478.0,88.0,22.0
./raw_data/defects3/train/class_0/2385.jpg,237.5,595.5,89.0,19.0
./raw_data/defects3/train/class_1/2386.jpg,451.0,102.0,70.0,170.0
./raw_data/defects3/train/class_1/2387.jpg,277.5,266.5,57.0,141.0
./raw_data/defects3/train/class_1/2388.jpg,432.0,257.5,31.0,84.0
./raw_data/defects3/train/class_0/2389.jpg,344.0,482.0,108.0,480.0
./raw_data/defects3/train/class_1/2390.jpg,298.5,206.5,105.0,49.0
./raw_data/defects3/train/class_0/2391.jpg,293.5,344.0,116.0,35.0
./raw_data/defects3/train/class_1/2392.jpg,114.0,217.5,109.0,50.0
./raw_data/defects3/train/class_1/2393.jpg,352.0,485.5,155.0,68.0
./raw_data/defects3/train/class_0/2394.jpg,129.0,413.0,154.0,46.0
./raw_data/defects3/train/class_2/2395.jpg,234.0,183.0,36.0,50.0
./raw_data/defects3/train/class_0/2396.jpg,168.5,117.0,46.0,163.0
./raw_data/defects3/train/class_2/2397.jpg,143.5,349.5,27.0,45.0
./raw_data/defects3/train/class_0/2398.jpg,200.5,124.0,146.0,45.0
./raw_data/defects3/train/class_0/2399.jpg,111.0,175.0,262.0,50.0
./raw_data/defects3/train/class_1/2400.jpg,12.0,136.0,68.0,24.0
./raw_data/defects3/train/class_1/2401.jpg,232.5,447.5,135.0,47.0
./raw_data/defects3/train/class_0/2402.jpg,458.0,191.5,199.0,60.0
./raw_data/defects3/train/class_1/2403.jpg,42.0,162.0,80.0,34.0
./raw_data/defects3/train/class_0/2404.jpg,625.5,301.0,90.0,29.0
./raw_data/defects3/train/class_1/2405.jpg,157.0,70.0,44.0,96.0
./raw_data/defects3/train/class_2/2406.jpg,236.5,301.0,68.0,75.0
./raw_data/defects3/train/class_2/2407.jpg,250.0,348.0,54.0,82.0
./raw_data/defects3/train/class_2/2408.jpg,312.0,621.0,38.0,74.0
./raw_data/defects3/train/class_2/2409.jpg,261.0,36.5,63.0,92.0
./raw_data/defects3/train/class_2/2410.jpg,244.5,317.0,96.0,59.0
./raw_data/defects3/train/class_2/2411.jpg,539.5,422.5,83.0,135.0
./raw_data/defects3/train/class_0/2412.jpg,386.5,89.0,62.0,235.0
./raw_data/defects3/train/class_2/2413.jpg,275.5,418.0,94.0,127.0
./raw_data/defects3/train/class_2/2414.jpg,57.5,479.0,56.0,91.0
./raw_data/defects3/train/class_2/2415.jpg,353.5,480.0,68.0,59.0
./raw_data/defects3/train/class_2/2416.jpg,419.0,476.5,73.0,60.0
./raw_data/defects3/train/class_1/2417.jpg,332.5,80.0,128.0,311.0
./raw_data/defects3/train/class_2/2418.jpg,567.0,546.5,49.0,58.0
./raw_data/defects3/train/class_2/2419.jpg,378.0,229.5,73.0,120.0
./raw_data/defects3/train/class_1/2420.jpg,324.5,84.5,105.0,41.0
./raw_data/defects3/train/class_1/2421.jpg,242.0,152.5,45.0,120.0
./raw_data/defects3/train/class_2/2422.jpg,192.0,217.0,34.0,54.0
./raw_data/defects3/train/class_2/2423.jpg,294.0,376.5,31.0,48.0
./raw_data/defects3/train/class_1/2424.jpg,15.0,355.5,83.0,30.0
./raw_data/defects3/train/class_1/2425.jpg,556.0,64.5,57.0,168.0
./raw_data/defects3/train/class_0/2426.jpg,496.5,541.0,42.0,153.0
./raw_data/defects3/train/class_2/2427.jpg,101.0,169.0,24.0,22.0
./raw_data/defects3/train/class_2/2428.jpg,345.5,526.5,75.0,137.0
./raw_data/defects3/train/class_2/2429.jpg,354.5,601.0,74.0,131.0
./raw_data/defects3/train/class_0/2430.jpg,466.0,376.0,480.0,18.0
./raw_data/defects3/train/class_2/2431.jpg,322.5,365.0,108.0,127.0
./raw_data/defects3/train/class_1/2432.jpg,257.5,16.0,32.0,67.0
./raw_data/defects3/train/class_2/2433.jpg,69.5,59.0,34.0,57.0
./raw_data/defects3/train/class_2/2434.jpg,194.0,448.5,29.0,42.0
./raw_data/defects3/train/class_0/2435.jpg,538.5,151.0,262.0,65.0
./raw_data/defects3/train/class_1/2436.jpg,440.0,104.5,151.0,56.0
./raw_data/defects3/train/class_0/2437.jpg,179.5,209.5,401.0,35.0
./raw_data/defects3/train/class_0/2438.jpg,46.5,212.0,356.0,25.0
./raw_data/defects3/train/class_0/2439.jpg,539.5,23.0,46.0,149.0
./raw_data/defects3/train/class_1/2440.jpg,611.0,391.0,164.0,58.0
./raw_data/defects3/train/class_0/2441.jpg,491.0,71.0,40.0,162.0
./raw_data/defects3/train/class_1/2442.jpg,128.0,408.5,53.0,142.0
./raw_data/defects3/train/class_2/2443.jpg,226.5,389.0,60.0,47.0
./raw_data/defects3/train/class_2/2444.jpg,249.0,166.0,66.0,102.0
./raw_data/defects3/train/class_1/2445.jpg,140.0,204.0,62.0,142.0
./raw_data/defects3/train/class_2/2446.jpg,416.5,602.5,61.0,91.0
./raw_data/defects3/train/class_2/2447.jpg,550.0,176.0,82.0,124.0
./raw_data/defects3/train/class_0/2448.jpg,413.0,221.5,175.0,44.0
./raw_data/defects3/train/class_1/2449.jpg,205.5,450.0,108.0,47.0
./raw_data/defects3/train/class_0/2450.jpg,393.0,475.0,286.0,68.0
./raw_data/defects3/train/class_1/2451.jpg,28.5,160.5,79.0,33.0
./raw_data/defects3/train/class_2/2452.jpg,88.0,284.0,52.0,84.0
./raw_data/defects3/train/class_2/2453.jpg,31.5,520.0,46.0,63.0
./raw_data/defects3/train/class_2/2454.jpg,614.0,504.0,30.0,52.0
./raw_data/defects3/train/class_2/2455.jpg,282.5,467.0,86.0,155.0
./raw_data/defects3/train/class_2/2456.jpg,332.0,218.0,86.0,68.0
./raw_data/defects3/train/class_2/2457.jpg,266.5,205.0,108.0,85.0
./raw_data/defects3/train/class_2/2458.jpg,61.0,284.0,118.0,122.0
./raw_data/defects3/train/class_2/2459.jpg,460.0,226.5,95.0,116.0
./raw_data/defects3/train/class_2/2460.jpg,320.5,256.5,97.0,49.0
./raw_data/defects3/train/class_2/2461.jpg,400.0,418.0,96.0,62.0
./raw_data/defects3/train/class_2/2462.jpg,331.5,420.5,77.0,53.0
./raw_data/defects3/train/class_2/2463.jpg,19.0,473.5,59.0,38.0
./raw_data/defects3/train/class_1/2464.jpg,323.0,171.5,53.0,140.0
./raw_data/defects3/train/class_2/2465.jpg,360.0,515.0,84.0,104.0
./raw_data/defects3/train/class_2/2466.jpg,320.5,382.0,86.0,141.0
./raw_data/defects3/train/class_2/2467.jpg,307.0,370.0,72.0,126.0
./raw_data/defects3/train/class_2/2468.jpg,245.0,619.0,36.0,72.0
./raw_data/defects3/train/class_0/2469.jpg,565.5,330.0,618.0,135.0
./raw_data/defects3/train/class_2/2470.jpg,294.0,334.0,66.0,56.0
./raw_data/defects3/train/class_2/2471.jpg,242.5,568.0,70.0,65.0
./raw_data/defects3/train/class_1/2472.jpg,149.5,461.5,63.0,145.0
./raw_data/defects3/train/class_2/2473.jpg,565.0,33.5,51.0,50.0
./raw_data/defects3/train/class_0/2474.jpg,11.5,215.0,114.0,23.0
./raw_data/defects3/train/class_2/2475.jpg,185.5,158.5,75.0,91.0
./raw_data/defects3/train/class_2/2476.jpg,144.0,192.0,104.0,130.0
./raw_data/defects3/train/class_2/2477.jpg,596.0,512.5,37.0,32.0
./raw_data/defects3/train/class_2/2478.jpg,293.0,219.0,50.0,98.0
./raw_data/defects3/train/class_1/2479.jpg,211.5,432.5,179.0,423.0
./raw_data/defects3/train/class_2/2480.jpg,614.0,256.5,51.0,52.0
./raw_data/defects3/train/class_2/2481.jpg,232.0,268.5,73.0,84.0
./raw_data/defects3/train/class_2/2482.jpg,255.0,359.0,92.0,54.0
./raw_data/defects3/train/class_2/2483.jpg,231.0,614.0,52.0,66.0
./raw_data/defects3/train/class_2/2484.jpg,521.0,433.5,67.0,104.0
./raw_data/defects3/train/class_2/2485.jpg,99.0,538.5,63.0,86.0
./raw_data/defects3/train/class_1/2486.jpg,335.5,236.0,472.0,185.0
./raw_data/defects3/train/class_0/2487.jpg,524.0,197.5,379.0,126.0
./raw_data/defects3/train/class_1/2488.jpg,98.0,491.0,44.0,116.0
./raw_data/defects3/train/class_2/2489.jpg,192.0,304.5,23.0,38.0
./raw_data/defects3/train/class_1/2490.jpg,344.0,307.0,30.0,76.0
./raw_data/defects3/train/class_2/2491.jpg,231.0,142.0,84.0,98.0
./raw_data/defects3/train/class_2/2492.jpg,288.5,418.5,111.0,119.0
./raw_data/defects3/train/class_2/2493.jpg,269.0,281.0,112.0,112.0
./raw_data/defects3/train/class_2/2494.jpg,262.0,107.0,34.0,30.0
./raw_data/defects3/train/class_1/2495.jpg,555.5,287.5,15.0,31.0
./raw_data/defects3/train/class_2/2496.jpg,539.0,75.5,33.0,58.0
./raw_data/defects3/train/class_1/2497.jpg,333.5,87.0,26.0,77.0
./raw_data/defects3/train/class_2/2498.jpg,101.0,557.0,28.0,50.0
./raw_data/defects3/train/class_0/2499.jpg,334.5,490.0,132.0,31.0
./raw_data/defects3/train/class_2/2500.jpg,94.0,439.5,33.0,48.0
./raw_data/defects3/train/class_1/2501.jpg,326.5,148.5,15.0,43.0
./raw_data/defects3/train/class_2/2502.jpg,64.5,337.5,25.0,41.0
./raw_data/defects3/train/class_2/2503.jpg,337.0,514.5,45.0,80.0
./raw_data/defects3/train/class_2/2504.jpg,240.0,272.0,92.0,98.0
./raw_data/defects3/train/class_2/2505.jpg,605.5,543.5,61.0,31.0
./raw_data/defects3/train/class_2/2506.jpg,224.0,289.5,89.0,102.0
./raw_data/defects3/train/class_2/2507.jpg,272.0,371.0,98.0,74.0
./raw_data/defects3/train/class_2/2508.jpg,409.5,465.0,18.0,29.0
./raw_data/defects3/train/class_2/2509.jpg,42.0,327.0,92.0,84.0
./raw_data/defects3/train/class_1/2510.jpg,60.0,177.0,26.0,64.0
./raw_data/defects3/train/class_0/2511.jpg,448.0,286.0,540.0,64.0
./raw_data/defects3/train/class_0/2512.jpg,64.0,242.0,326.0,30.0
./raw_data/defects3/train/class_0/2513.jpg,413.0,222.0,176.0,46.0
./raw_data/defects3/train/class_1/2514.jpg,204.0,450.5,107.0,46.0
./raw_data/defects3/train/class_1/2515.jpg,27.5,161.5,79.0,33.0
./raw_data/defects3/train/class_0/2516.jpg,393.5,474.0,282.0,67.0
./raw_data/defects3/train/class_2/2517.jpg,56.0,177.5,57.0,62.0
./raw_data/defects3/train/class_2/2518.jpg,455.5,459.5,47.0,57.0
./raw_data/defects3/train/class_2/2519.jpg,222.0,413.5,81.0,88.0
./raw_data/defects3/train/class_1/2520.jpg,359.0,168.0,26.0,66.0
./raw_data/defects3/train/class_1/2521.jpg,244.5,149.5,43.0,93.0
./raw_data/defects3/train/class_2/2522.jpg,338.0,310.5,55.0,46.0
./raw_data/defects3/train/class_2/2523.jpg,369.0,77.0,64.0,56.0
./raw_data/defects3/train/class_0/2524.jpg,71.5,323.5,629.0,57.0
./raw_data/defects3/train/class_2/2525.jpg,248.5,411.0,120.0,65.0
./raw_data/defects3/train/class_2/2526.jpg,257.5,547.0,94.0,73.0
./raw_data/defects3/train/class_2/2527.jpg,229.5,21.0,42.0,81.0
./raw_data/defects3/train/class_1/2528.jpg,255.5,620.5,39.0,79.0
./raw_data/defects3/train/class_0/2529.jpg,358.5,300.0,382.0,127.0
./raw_data/defects3/train/class_1/2530.jpg,489.0,328.5,275.0,102.0
./raw_data/defects3/train/class_1/2531.jpg,150.5,375.5,479.0,169.0
./raw_data/defects3/train/class_2/2532.jpg,341.0,368.5,103.0,138.0
./raw_data/defects3/train/class_0/2533.jpg,79.0,264.0,46.0,146.0
./raw_data/defects3/train/class_2/2534.jpg,606.0,359.0,52.0,66.0
./raw_data/defects3/train/class_1/2535.jpg,146.0,101.5,47.0,122.0
./raw_data/defects3/train/class_2/2536.jpg,279.0,409.0,68.0,108.0
./raw_data/defects3/train/class_2/2537.jpg,129.0,419.5,67.0,130.0
./raw_data/defects3/train/class_2/2538.jpg,573.0,96.5,43.0,32.0
./raw_data/defects3/train/class_2/2539.jpg,530.0,242.0,48.0,36.0
./raw_data/defects3/train/class_0/2540.jpg,80.0,409.0,42.0,136.0
./raw_data/defects3/train/class_2/2541.jpg,399.0,112.5,33.0,22.0
./raw_data/defects3/train/class_2/2542.jpg,213.0,101.5,27.0,20.0
./raw_data/defects3/train/class_1/2543.jpg,345.0,18.5,29.0,66.0
./raw_data/defects3/train/class_0/2544.jpg,339.5,232.0,36.0,109.0
./raw_data/defects3/train/class_2/2545.jpg,180.5,15.5,27.0,39.0
./raw_data/defects3/train/class_2/2546.jpg,299.5,159.5,43.0,81.0
./raw_data/defects3/train/class_1/2547.jpg,410.5,321.5,131.0,45.0
./raw_data/defects3/train/class_0/2548.jpg,222.0,110.0,120.0,34.0
./raw_data/defects3/train/class_0/2549.jpg,421.0,190.5,185.0,54.0
./raw_data/defects3/train/class_1/2550.jpg,394.5,585.5,107.0,43.0
./raw_data/defects3/train/class_2/2551.jpg,302.0,355.0,82.0,120.0
./raw_data/defects3/train/class_2/2552.jpg,488.0,475.0,62.0,118.0
./raw_data/defects3/train/class_2/2553.jpg,297.5,421.5,121.0,209.0
./raw_data/defects3/train/class_1/2554.jpg,357.0,69.0,54.0,110.0
./raw_data/defects3/train/class_1/2555.jpg,524.5,26.0,52.0,115.0
./raw_data/defects3/train/class_0/2556.jpg,72.0,555.0,36.0,118.0
./raw_data/defects3/train/class_2/2557.jpg,27.5,214.5,41.0,55.0
./raw_data/defects3/train/class_0/2558.jpg,567.0,231.0,40.0,134.0
./raw_data/defects3/train/class_0/2559.jpg,630.0,424.5,67.0,20.0
./raw_data/defects3/train/class_2/2560.jpg,485.0,318.5,59.0,66.0
./raw_data/defects3/train/class_0/2561.jpg,121.5,244.5,39.0,119.0
./raw_data/defects3/train/class_1/2562.jpg,448.0,553.0,38.0,78.0
./raw_data/defects3/train/class_2/2563.jpg,324.0,350.5,67.0,82.0
./raw_data/defects3/train/class_2/2564.jpg,336.0,234.0,42.0,82.0
./raw_data/defects3/train/class_2/2565.jpg,315.5,363.5,95.0,121.0
./raw_data/defects3/train/class_2/2566.jpg,241.5,83.5,91.0,139.0
./raw_data/defects3/train/class_2/2567.jpg,338.5,212.0,64.0,73.0
./raw_data/defects3/train/class_2/2568.jpg,130.5,233.5,45.0,59.0
./raw_data/defects3/train/class_1/2569.jpg,587.5,459.5,47.0,97.0
./raw_data/defects3/train/class_1/2570.jpg,261.5,421.0,172.0,59.0
./raw_data/defects3/train/class_0/2571.jpg,140.0,408.0,142.0,46.0
./raw_data/defects3/train/class_0/2572.jpg,239.5,223.0,196.0,61.0
./raw_data/defects3/train/class_0/2573.jpg,365.5,348.0,358.0,91.0
./raw_data/defects3/train/class_0/2574.jpg,488.5,308.5,261.0,77.0
./raw_data/defects3/train/class_0/2575.jpg,163.5,296.0,480.0,111.0
./raw_data/defects3/train/class_0/2576.jpg,133.5,332.0,304.0,89.0
./raw_data/defects3/train/class_2/2577.jpg,34.0,499.0,74.0,40.0
./raw_data/defects3/train/class_2/2578.jpg,426.0,218.0,82.0,48.0
./raw_data/defects3/train/class_1/2579.jpg,426.0,77.0,90.0,44.0
./raw_data/defects3/train/class_2/2580.jpg,380.5,336.5,77.0,61.0
./raw_data/defects3/train/class_2/2581.jpg,374.0,541.0,68.0,68.0
./raw_data/defects3/train/class_0/2582.jpg,169.0,285.5,553.0,136.0
./raw_data/defects3/train/class_2/2583.jpg,271.0,76.0,64.0,56.0
./raw_data/defects3/train/class_2/2584.jpg,301.0,311.0,56.0,42.0
./raw_data/defects3/train/class_0/2585.jpg,568.5,325.0,622.0,61.0
./raw_data/defects3/train/class_2/2586.jpg,64.0,208.5,103.0,106.0
./raw_data/defects3/train/class_2/2587.jpg,377.0,599.5,75.0,124.0
./raw_data/defects3/train/class_1/2588.jpg,411.5,555.5,79.0,199.0
./raw_data/defects3/train/class_2/2589.jpg,569.0,567.0,82.0,82.0
./raw_data/defects3/train/class_2/2590.jpg,31.0,593.0,66.0,60.0
./raw_data/defects3/train/class_1/2591.jpg,17.0,311.0,78.0,34.0
./raw_data/defects3/train/class_2/2592.jpg,264.5,501.5,111.0,135.0
./raw_data/defects3/train/class_2/2593.jpg,347.5,579.5,83.0,81.0
./raw_data/defects3/train/class_2/2594.jpg,434.0,557.0,106.0,82.0
./raw_data/defects3/train/class_2/2595.jpg,37.5,327.0,54.0,75.0
./raw_data/defects3/train/class_2/2596.jpg,531.0,198.0,118.0,72.0
./raw_data/defects3/train/class_0/2597.jpg,118.5,326.0,606.0,27.0
./raw_data/defects3/train/class_2/2598.jpg,615.5,215.0,30.0,41.0
./raw_data/defects3/train/class_2/2599.jpg,242.5,90.5,47.0,45.0
./raw_data/defects3/train/class_1/2600.jpg,26.0,174.0,134.0,52.0
./raw_data/defects3/train/class_1/2601.jpg,233.0,175.0,54.0,132.0
./raw_data/defects3/train/class_2/2602.jpg,457.0,87.5,75.0,150.0
./raw_data/defects3/train/class_1/2603.jpg,553.5,271.5,65.0,173.0
./raw_data/defects3/train/class_2/2604.jpg,46.0,244.0,58.0,92.0
./raw_data/defects3/train/class_2/2605.jpg,123.0,290.5,151.0,130.0
./raw_data/defects3/train/class_2/2606.jpg,335.5,460.5,125.0,71.0
./raw_data/defects3/train/class_1/2607.jpg,317.5,315.5,129.0,61.0
./raw_data/defects3/train/class_2/2608.jpg,347.0,542.0,52.0,70.0
./raw_data/defects3/train/class_0/2609.jpg,600.0,431.5,261.0,78.0
./raw_data/defects3/train/class_2/2610.jpg,244.0,63.5,125.0,80.0
./raw_data/defects3/train/class_2/2611.jpg,214.0,276.0,112.0,72.0
./raw_data/defects3/train/class_2/2612.jpg,226.0,344.5,79.0,92.0
./raw_data/defects3/train/class_2/2613.jpg,614.0,127.5,59.0,52.0
./raw_data/defects3/train/class_2/2614.jpg,386.0,102.0,108.0,134.0
./raw_data/defects3/train/class_1/2615.jpg,569.0,284.0,64.0,142.0
./raw_data/defects3/train/class_1/2616.jpg,554.0,448.5,43.0,114.0
./raw_data/defects3/train/class_1/2617.jpg,301.0,618.0,44.0,108.0
./raw_data/defects3/train/class_2/2618.jpg,63.0,194.5,131.0,126.0
./raw_data/defects3/train/class_2/2619.jpg,445.0,90.5,129.0,132.0
./raw_data/defects3/train/class_2/2620.jpg,300.0,128.0,128.0,102.0
./raw_data/defects3/train/class_2/2621.jpg,320.0,90.0,80.0,72.0
./raw_data/defects3/train/class_2/2622.jpg,328.0,391.5,77.0,58.0
./raw_data/defects3/train/class_1/2623.jpg,355.5,474.0,138.0,47.0
./raw_data/defects3/train/class_1/2624.jpg,159.0,203.5,95.0,40.0
./raw_data/defects3/train/class_0/2625.jpg,155.0,387.5,143.0,28.0
./raw_data/defects3/train/class_0/2626.jpg,288.5,240.5,463.0,103.0
./raw_data/defects3/train/class_0/2627.jpg,89.0,232.0,414.0,62.0
./raw_data/defects3/train/class_2/2628.jpg,447.0,554.5,41.0,78.0
./raw_data/defects3/train/class_0/2629.jpg,121.5,244.0,38.0,123.0
./raw_data/defects3/train/class_1/2630.jpg,57.0,247.5,41.0,114.0
./raw_data/defects3/train/class_1/2631.jpg,354.5,526.0,34.0,81.0
./raw_data/defects3/train/class_2/2632.jpg,565.5,406.0,50.0,69.0
./raw_data/defects3/train/class_1/2633.jpg,447.5,173.5,117.0,53.0
./raw_data/defects3/train/class_1/2634.jpg,140.0,166.5,83.0,30.0
./raw_data/defects3/train/class_2/2635.jpg,33.5,227.0,50.0,65.0
./raw_data/defects3/train/class_2/2636.jpg,583.0,588.0,94.0,104.0
./raw_data/defects3/train/class_1/2637.jpg,403.5,123.0,80.0,185.0
./raw_data/defects3/train/class_0/2638.jpg,233.5,250.5,165.0,39.0
./raw_data/defects3/train/class_0/2639.jpg,122.5,277.0,128.0,31.0
./raw_data/defects3/train/class_0/2640.jpg,232.0,435.5,189.0,34.0
./raw_data/defects3/train/class_2/2641.jpg,237.0,113.5,63.0,58.0
./raw_data/defects3/train/class_2/2642.jpg,259.0,318.5,59.0,48.0
./raw_data/defects3/train/class_0/2643.jpg,473.5,344.0,480.0,59.0
./raw_data/defects3/train/class_2/2644.jpg,317.0,331.5,103.0,186.0
./raw_data/defects3/train/class_1/2645.jpg,389.5,569.0,118.0,49.0
./raw_data/defects3/train/class_2/2646.jpg,165.0,512.5,55.0,52.0
